msg_id,payload_size,response_time_ms
606, 129400, 2.5649
607, 129400, 2.6943
608, 129400, 3.0112
609, 129400, 2.6065
610, 130900, 2.7759
611, 130900, 2.9084
612, 130900, 2.6875
613, 130900, 2.7117
614, 130900, 2.9470
615, 130900, 2.8807
616, 130900, 2.4981
617, 132400, 3.5285
618, 132400, 2.8053
619, 132400, 2.3034
620, 132400, 3.0063
621, 132400, 2.6334
622, 132400, 2.6984
623, 132400, 2.9701
624, 133900, 2.8379
625, 133900, 2.7827
626, 133900, 2.5952
627, 133900, 2.6451
628, 133900, 2.4820
629, 133900, 2.6226
630, 133900, 2.4710
631, 135400, 2.6141
632, 135400, 2.8835
633, 135400, 2.3064
634, 135400, 2.7132
635, 135400, 2.4011
636, 135400, 2.5831
637, 135400, 2.6081
638, 136900, 2.7560
639, 136900, 2.4268
640, 136900, 2.5138
641, 136900, 2.3781
642, 136900, 2.4478
643, 136900, 2.3072
644, 136900, 2.1171
645, 138400, 2.8199
646, 138400, 2.2883
647, 138400, 2.8122
648, 138400, 2.8754
649, 138400, 2.4516
650, 138400, 2.1539
651, 138400, 2.8029
652, 139900, 2.8360
653, 139900, 2.7411
654, 139900, 2.9008
655, 139900, 2.7066
656, 139900, 2.8501
657, 139900, 3.1378
658, 139900, 2.9190
659, 141400, 2.9275
660, 141400, 2.7628
661, 141400, 2.7239
662, 141400, 2.5017
663, 141400, 2.3047
664, 141400, 2.7845
665, 141400, 2.4323
666, 142900, 2.9673
667, 142900, 2.4532
668, 142900, 3.0905
669, 142900, 2.5387
670, 142900, 2.7404
671, 142900, 2.6793
672, 142900, 2.5322
673, 144400, 2.4506
674, 144400, 2.5886
675, 144400, 2.6536
676, 144400, 2.7440
677, 144400, 2.7197
678, 144400, 2.5650
679, 144400, 2.7058
680, 145900, 2.5979
681, 145900, 2.5849
682, 145900, 2.7862
683, 145900, 2.4558
684, 145900, 2.4462
685, 145900, 2.3215
686, 145900, 2.3972
687, 147400, 2.4795
688, 147400, 2.6451
