msg_id,payload_size,response_time_ms
767, 163900, 2.8065
768, 163900, 2.4311
769, 163900, 2.5344
770, 163900, 2.7918
771, 165400, 2.7559
772, 165400, 2.7222
773, 165400, 2.5818
774, 165400, 2.5107
775, 165400, 2.4135
776, 165400, 2.8858
777, 165400, 2.4870
778, 166900, 3.0449
779, 166900, 2.4378
780, 166900, 2.6988
781, 166900, 2.7931
782, 166900, 2.8619
783, 166900, 2.5343
784, 166900, 2.8303
785, 168400, 3.5011
786, 168400, 2.4644
787, 168400, 2.5485
788, 168400, 3.0189
789, 168400, 2.5734
790, 168400, 2.3257
791, 168400, 3.0406
792, 169900, 3.0209
793, 169900, 2.6967
794, 169900, 2.9145
795, 169900, 2.7248
796, 169900, 2.6656
797, 169900, 2.7892
798, 169900, 2.7903
799, 171400, 2.5257
800, 171400, 2.7322
801, 171400, 2.6304
802, 171400, 2.4176
803, 171400, 3.0396
804, 171400, 2.5359
805, 171400, 3.4391
806, 172900, 3.0172
807, 172900, 2.9193
808, 172900, 2.8464
809, 172900, 2.7555
810, 172900, 2.8788
811, 172900, 2.6537
812, 172900, 2.8786
813, 174400, 2.8363
814, 174400, 2.9014
815, 174400, 2.5091
816, 174400, 2.7222
817, 174400, 2.8125
818, 174400, 2.7054
819, 174400, 2.9221
820, 175900, 2.9394
821, 175900, 2.5422
822, 175900, 3.0745
823, 175900, 2.8694
824, 175900, 3.3996
825, 175900, 2.7527
826, 175900, 2.5520
827, 177400, 3.1332
828, 177400, 2.8528
829, 177400, 2.4201
830, 177400, 2.4444
831, 177400, 2.3600
832, 177400, 2.8847
833, 177400, 2.5494
834, 178900, 2.8351
835, 178900, 2.9323
836, 178900, 2.5521
837, 178900, 2.6001
838, 178900, 2.8255
839, 178900, 2.5049
840, 178900, 2.7233
841, 180400, 3.1836
842, 180400, 2.7749
843, 180400, 2.7538
844, 180400, 2.6780
845, 180400, 2.5872
846, 180400, 2.9486
847, 180400, 2.9104
848, 181900, 2.9089
849, 181900, 2.7584
850, 181900, 2.8326
851, 181900, 3.3972
852, 181900, 2.7375
853, 181900, 2.4469
854, 181900, 3.0635
855, 183400, 2.8277
856, 183400, 2.7994
857, 183400, 2.6834
858, 183400, 2.7394
859, 183400, 3.2464
860, 183400, 2.6521
861, 183400, 3.1751
862, 184900, 3.0083
863, 184900, 3.0250
864, 184900, 2.7396
865, 184900, 2.5484
866, 184900, 3.2396
867, 184900, 2.8725
868, 184900, 2.6458
869, 186400, 2.7659
870, 186400, 2.7544
871, 186400, 3.0755
872, 186400, 3.1526
873, 186400, 2.8642
874, 186400, 2.9849
875, 186400, 3.1235
876, 187900, 2.6410
877, 187900, 2.5226
878, 187900, 3.1079
879, 187900, 2.5378
